order_id_x,product_id,quantity,unit_price,order_date,product_name,category,order_id_y,reason,refund_amount,is_returned,mismatch,revenue
OD3018,PR05,2,300000.0,2024-03-24,sac du phong,gia dụng,OD3047,khác,0.0,True,True,600000.0
OD3018,PR05,2,300000.0,2024-03-24,sac du phong,gia dụng,OD3066,khác,150.0,True,True,600000.0
OD3018,PR05,2,300000.0,2024-03-24,sac du phong,gia dụng,OD3109,hỏng,150000.0,True,True,600000.0
OD3018,PR05,2,300000.0,2024-03-24,sac du phong,gia dụng,OD3062,hỏng,100000.0,True,True,600000.0
OD3018,PR05,2,300000.0,2024-03-24,sac du phong,gia dụng,OD3016,khác,100000.0,True,True,600000.0
OD3018,PR05,2,300000.0,2024-03-24,sac du phong,gia dụng,OD3094,hỏng,200000.0,True,True,600000.0
OD3019,PR04,3,300000.0,2024-04-16,chuot khong day,gia dụng,OD3073,lỗi sản phẩm,100000.0,True,True,900000.0
OD3019,PR04,3,300000.0,2024-04-16,chuot khong day,gia dụng,OD3066,khác,150000.0,True,True,900000.0
OD3019,PR04,3,300000.0,2024-04-16,chuot khong day,gia dụng,OD3095,méo mó,100000.0,True,True,900000.0
OD3019,PR04,3,300000.0,2024-04-16,chuot khong day,gia dụng,OD3079,lỗi sản phẩm,200000.0,True,True,900000.0
OD3019,PR04,3,300000.0,2024-04-16,chuot khong day,gia dụng,OD3004,hỏng,150.0,True,True,900000.0
OD3019,PR04,3,300000.0,2024-04-16,chuot khong day,gia dụng,OD3119,khác,200000.0,True,True,900000.0
OD3019,PR04,3,300000.0,2024-04-16,chuot khong day,gia dụng,OD3017,khác,150000.0,True,True,900000.0
OD3019,PR04,3,300000.0,2024-04-16,chuot khong day,gia dụng,OD3019,lỗi sản phẩm,100000.0,True,True,900000.0
OD3019,PR04,3,300000.0,2024-04-16,chuot khong day,gia dụng,OD3088,khác,200000.0,True,True,900000.0
OD3019,PR04,3,300000.0,2024-04-16,chuot khong day,gia dụng,OD3055,hỏng,150000.0,True,True,900000.0
OD3019,PR04,3,300000.0,2024-04-16,chuot khong day,gia dụng,OD3091,méo mó,200000.0,True,True,900000.0
OD3019,PR04,3,300000.0,2024-04-16,chuot khong day,gia dụng,OD3106,hỏng,150.0,True,True,900000.0
OD3019,PR04,3,300000.0,2024-04-16,chuot khong day,gia dụng,OD3010,méo mó,150000.0,True,True,900000.0
OD3019,PR04,3,300000.0,2024-04-16,chuot khong day,gia dụng,OD3103,khác,150000.0,True,True,900000.0
OD3019,PR04,3,300000.0,2024-04-16,chuot khong day,gia dụng,OD3079,hỏng,0.0,True,True,900000.0
OD3019,PR04,3,300000.0,2024-04-16,chuot khong day,gia dụng,OD3063,hỏng,200000.0,True,True,900000.0
OD3019,PR04,3,300000.0,2024-04-16,chuot khong day,gia dụng,OD3039,khác,150.0,True,True,900000.0
OD3019,PR04,3,300000.0,2024-04-16,chuot khong day,gia dụng,OD3059,lỗi sản phẩm,150.0,True,True,900000.0
OD3020,PR01,2,350000.0,2024-04-26,tai nghe bluetooth,điện tử,OD3020,hỏng,150.0,True,True,700000.0
OD3020,PR01,2,350000.0,2024-04-26,tai nghe bluetooth,điện tử,OD3077,khác,150.0,True,True,700000.0
OD3020,PR01,2,350000.0,2024-04-26,tai nghe bluetooth,điện tử,OD3006,khác,0.0,True,True,700000.0
OD3020,PR01,2,350000.0,2024-04-26,tai nghe bluetooth,điện tử,OD3023,hỏng,150.0,True,True,700000.0
OD3021,PR02,2,200000.0,2024-04-21,loa bluetooth,điện tử,OD3040,hỏng,150.0,True,True,400000.0
OD3021,PR02,2,200000.0,2024-04-21,loa bluetooth,điện tử,OD3026,khác,100000.0,True,True,400000.0
OD3021,PR02,2,200000.0,2024-04-21,loa bluetooth,điện tử,OD3097,lỗi sản phẩm,150.0,True,True,400000.0
OD3021,PR02,2,200000.0,2024-04-21,loa bluetooth,điện tử,OD3067,hỏng,100000.0,True,True,400000.0
OD3021,PR02,2,200000.0,2024-04-21,loa bluetooth,điện tử,OD3055,méo mó,0.0,True,True,400000.0
OD3021,PR02,2,200000.0,2024-04-21,loa bluetooth,điện tử,OD3038,khác,150.0,True,True,400000.0
OD3021,PR02,2,200000.0,2024-04-21,loa bluetooth,điện tử,OD3036,méo mó,0.0,True,True,400000.0
OD3021,PR02,2,200000.0,2024-04-21,loa bluetooth,điện tử,OD3029,hỏng,100000.0,True,True,400000.0
OD3021,PR02,2,200000.0,2024-04-21,loa bluetooth,điện tử,OD3010,hỏng,100000.0,True,True,400000.0
OD3021,PR02,2,200000.0,2024-04-21,loa bluetooth,điện tử,OD3114,hỏng,200000.0,True,True,400000.0
OD3021,PR02,2,200000.0,2024-04-21,loa bluetooth,điện tử,OD3106,lỗi sản phẩm,150000.0,True,True,400000.0
OD3021,PR02,2,200000.0,2024-04-21,loa bluetooth,điện tử,OD3049,khác,150000.0,True,True,400000.0
OD3021,PR02,2,200000.0,2024-04-21,loa bluetooth,điện tử,OD3094,lỗi sản phẩm,0.0,True,True,400000.0
OD3021,PR02,2,200000.0,2024-04-21,loa bluetooth,điện tử,OD3085,khác,200000.0,True,True,400000.0
OD3022,PR03,-1,200000.0,2024-01-01,ban phim co,điện tử,OD3113,hỏng,0.0,True,False,-200000.0
OD3022,PR03,-1,200000.0,2024-01-01,ban phim co,điện tử,OD3110,khác,0.0,True,False,-200000.0
OD3022,PR03,-1,200000.0,2024-01-01,ban phim co,điện tử,OD3066,hỏng,150.0,True,False,-200000.0
OD3022,PR03,-1,200000.0,2024-01-01,ban phim co,điện tử,OD3036,khác,100000.0,True,False,-200000.0
OD3022,PR03,-1,200000.0,2024-01-01,ban phim co,điện tử,OD3037,méo mó,200000.0,True,False,-200000.0
OD3022,PR03,-1,200000.0,2024-01-01,ban phim co,điện tử,OD3019,khác,100000.0,True,False,-200000.0
OD3022,PR03,-1,200000.0,2024-01-01,ban phim co,điện tử,OD3034,khác,100000.0,True,False,-200000.0
OD3022,PR03,-1,200000.0,2024-01-01,ban phim co,điện tử,OD3069,hỏng,150000.0,True,False,-200000.0
OD3023,PR05,2,200000.0,2024-01-10,sac du phong,gia dụng,OD3023,lỗi sản phẩm,150000.0,True,True,400000.0
OD3023,PR05,2,200000.0,2024-01-10,sac du phong,gia dụng,OD3093,méo mó,150.0,True,True,400000.0
OD3023,PR05,2,200000.0,2024-01-10,sac du phong,gia dụng,OD3012,khác,0.0,True,True,400000.0
OD3023,PR05,2,200000.0,2024-01-10,sac du phong,gia dụng,OD3039,hỏng,150.0,True,True,400000.0
OD3023,PR05,2,200000.0,2024-01-10,sac du phong,gia dụng,OD3056,hỏng,150000.0,True,True,400000.0
OD3023,PR05,2,200000.0,2024-01-10,sac du phong,gia dụng,OD3075,khác,0.0,True,True,400000.0
OD3023,PR05,2,200000.0,2024-01-10,sac du phong,gia dụng,OD3039,hỏng,200000.0,True,True,400000.0
OD3023,PR05,2,200000.0,2024-01-10,sac du phong,gia dụng,OD3069,lỗi sản phẩm,200000.0,True,True,400000.0
OD3023,PR05,2,200000.0,2024-01-10,sac du phong,gia dụng,OD3039,khác,150.0,True,True,400000.0
OD3023,PR05,2,200000.0,2024-01-10,sac du phong,gia dụng,OD3076,lỗi sản phẩm,0.0,True,True,400000.0
OD3023,PR05,2,200000.0,2024-01-10,sac du phong,gia dụng,OD3047,khác,0.0,True,True,400000.0
OD3023,PR05,2,200000.0,2024-01-10,sac du phong,gia dụng,OD3066,khác,150.0,True,True,400000.0
OD3023,PR05,2,200000.0,2024-01-10,sac du phong,gia dụng,OD3109,hỏng,150000.0,True,True,400000.0
OD3023,PR05,2,200000.0,2024-01-10,sac du phong,gia dụng,OD3062,hỏng,100000.0,True,True,400000.0
OD3023,PR05,2,200000.0,2024-01-10,sac du phong,gia dụng,OD3016,khác,100000.0,True,True,400000.0
OD3023,PR05,2,200000.0,2024-01-10,sac du phong,gia dụng,OD3094,hỏng,200000.0,True,True,400000.0
OD3024,PR05,3,350000.0,2024-01-24,sac du phong,gia dụng,OD3023,lỗi sản phẩm,150000.0,True,True,1050000.0
OD3024,PR05,3,350000.0,2024-01-24,sac du phong,gia dụng,OD3093,méo mó,150.0,True,True,1050000.0
OD3024,PR05,3,350000.0,2024-01-24,sac du phong,gia dụng,OD3012,khác,0.0,True,True,1050000.0
OD3024,PR05,3,350000.0,2024-01-24,sac du phong,gia dụng,OD3039,hỏng,150.0,True,True,1050000.0
OD3024,PR05,3,350000.0,2024-01-24,sac du phong,gia dụng,OD3056,hỏng,150000.0,True,True,1050000.0
OD3024,PR05,3,350000.0,2024-01-24,sac du phong,gia dụng,OD3075,khác,0.0,True,True,1050000.0
OD3024,PR05,3,350000.0,2024-01-24,sac du phong,gia dụng,OD3039,hỏng,200000.0,True,True,1050000.0
OD3024,PR05,3,350000.0,2024-01-24,sac du phong,gia dụng,OD3069,lỗi sản phẩm,200000.0,True,True,1050000.0
OD3024,PR05,3,350000.0,2024-01-24,sac du phong,gia dụng,OD3039,khác,150.0,True,True,1050000.0
OD3024,PR05,3,350000.0,2024-01-24,sac du phong,gia dụng,OD3076,lỗi sản phẩm,0.0,True,True,1050000.0
OD3024,PR05,3,350000.0,2024-01-24,sac du phong,gia dụng,OD3047,khác,0.0,True,True,1050000.0
OD3024,PR05,3,350000.0,2024-01-24,sac du phong,gia dụng,OD3066,khác,150.0,True,True,1050000.0
OD3024,PR05,3,350000.0,2024-01-24,sac du phong,gia dụng,OD3109,hỏng,150000.0,True,True,1050000.0
OD3024,PR05,3,350000.0,2024-01-24,sac du phong,gia dụng,OD3062,hỏng,100000.0,True,True,1050000.0
OD3024,PR05,3,350000.0,2024-01-24,sac du phong,gia dụng,OD3016,khác,100000.0,True,True,1050000.0
OD3024,PR05,3,350000.0,2024-01-24,sac du phong,gia dụng,OD3094,hỏng,200000.0,True,True,1050000.0
OD3025,PR02,3,300000.0,2024-01-16,loa bluetooth,điện tử,OD3040,hỏng,150.0,True,True,900000.0
OD3025,PR02,3,300000.0,2024-01-16,loa bluetooth,điện tử,OD3026,khác,100000.0,True,True,900000.0
OD3025,PR02,3,300000.0,2024-01-16,loa bluetooth,điện tử,OD3097,lỗi sản phẩm,150.0,True,True,900000.0
OD3025,PR02,3,300000.0,2024-01-16,loa bluetooth,điện tử,OD3067,hỏng,100000.0,True,True,900000.0
OD3025,PR02,3,300000.0,2024-01-16,loa bluetooth,điện tử,OD3055,méo mó,0.0,True,True,900000.0
OD3025,PR02,3,300000.0,2024-01-16,loa bluetooth,điện tử,OD3038,khác,150.0,True,True,900000.0
OD3025,PR02,3,300000.0,2024-01-16,loa bluetooth,điện tử,OD3036,méo mó,0.0,True,True,900000.0
OD3025,PR02,3,300000.0,2024-01-16,loa bluetooth,điện tử,OD3029,hỏng,100000.0,True,True,900000.0
OD3025,PR02,3,300000.0,2024-01-16,loa bluetooth,điện tử,OD3010,hỏng,100000.0,True,True,900000.0
OD3025,PR02,3,300000.0,2024-01-16,loa bluetooth,điện tử,OD3114,hỏng,200000.0,True,True,900000.0
OD3025,PR02,3,300000.0,2024-01-16,loa bluetooth,điện tử,OD3106,lỗi sản phẩm,150000.0,True,True,900000.0
OD3025,PR02,3,300000.0,2024-01-16,loa bluetooth,điện tử,OD3049,khác,150000.0,True,True,900000.0
OD3025,PR02,3,300000.0,2024-01-16,loa bluetooth,điện tử,OD3094,lỗi sản phẩm,0.0,True,True,900000.0
OD3025,PR02,3,300000.0,2024-01-16,loa bluetooth,điện tử,OD3085,khác,200000.0,True,True,900000.0
OD3026,PR02,-1,350000.0,2024-03-02,loa bluetooth,điện tử,OD3040,hỏng,150.0,True,False,-350000.0
OD3026,PR02,-1,350000.0,2024-03-02,loa bluetooth,điện tử,OD3026,khác,100000.0,True,False,-350000.0
OD3026,PR02,-1,350000.0,2024-03-02,loa bluetooth,điện tử,OD3097,lỗi sản phẩm,150.0,True,False,-350000.0
OD3026,PR02,-1,350000.0,2024-03-02,loa bluetooth,điện tử,OD3067,hỏng,100000.0,True,False,-350000.0
OD3026,PR02,-1,350000.0,2024-03-02,loa bluetooth,điện tử,OD3055,méo mó,0.0,True,False,-350000.0
OD3026,PR02,-1,350000.0,2024-03-02,loa bluetooth,điện tử,OD3038,khác,150.0,True,False,-350000.0
OD3026,PR02,-1,350000.0,2024-03-02,loa bluetooth,điện tử,OD3036,méo mó,0.0,True,False,-350000.0
OD3026,PR02,-1,350000.0,2024-03-02,loa bluetooth,điện tử,OD3029,hỏng,100000.0,True,False,-350000.0
OD3026,PR02,-1,350000.0,2024-03-02,loa bluetooth,điện tử,OD3010,hỏng,100000.0,True,False,-350000.0
OD3026,PR02,-1,350000.0,2024-03-02,loa bluetooth,điện tử,OD3114,hỏng,200000.0,True,False,-350000.0
OD3026,PR02,-1,350000.0,2024-03-02,loa bluetooth,điện tử,OD3106,lỗi sản phẩm,150000.0,True,False,-350000.0
OD3026,PR02,-1,350000.0,2024-03-02,loa bluetooth,điện tử,OD3049,khác,150000.0,True,False,-350000.0
OD3026,PR02,-1,350000.0,2024-03-02,loa bluetooth,điện tử,OD3094,lỗi sản phẩm,0.0,True,False,-350000.0
OD3026,PR02,-1,350000.0,2024-03-02,loa bluetooth,điện tử,OD3085,khác,200000.0,True,False,-350000.0
OD3027,PR04,-1,250000.0,2024-03-23,chuot khong day,gia dụng,OD3073,lỗi sản phẩm,100000.0,True,False,-250000.0
OD3027,PR04,-1,250000.0,2024-03-23,chuot khong day,gia dụng,OD3066,khác,150000.0,True,False,-250000.0
OD3027,PR04,-1,250000.0,2024-03-23,chuot khong day,gia dụng,OD3095,méo mó,100000.0,True,False,-250000.0
OD3027,PR04,-1,250000.0,2024-03-23,chuot khong day,gia dụng,OD3079,lỗi sản phẩm,200000.0,True,False,-250000.0
OD3027,PR04,-1,250000.0,2024-03-23,chuot khong day,gia dụng,OD3004,hỏng,150.0,True,False,-250000.0
OD3027,PR04,-1,250000.0,2024-03-23,chuot khong day,gia dụng,OD3119,khác,200000.0,True,False,-250000.0
OD3027,PR04,-1,250000.0,2024-03-23,chuot khong day,gia dụng,OD3017,khác,150000.0,True,False,-250000.0
OD3027,PR04,-1,250000.0,2024-03-23,chuot khong day,gia dụng,OD3019,lỗi sản phẩm,100000.0,True,False,-250000.0
OD3027,PR04,-1,250000.0,2024-03-23,chuot khong day,gia dụng,OD3088,khác,200000.0,True,False,-250000.0
OD3027,PR04,-1,250000.0,2024-03-23,chuot khong day,gia dụng,OD3055,hỏng,150000.0,True,False,-250000.0
OD3027,PR04,-1,250000.0,2024-03-23,chuot khong day,gia dụng,OD3091,méo mó,200000.0,True,False,-250000.0
OD3027,PR04,-1,250000.0,2024-03-23,chuot khong day,gia dụng,OD3106,hỏng,150.0,True,False,-250000.0
OD3027,PR04,-1,250000.0,2024-03-23,chuot khong day,gia dụng,OD3010,méo mó,150000.0,True,False,-250000.0
OD3027,PR04,-1,250000.0,2024-03-23,chuot khong day,gia dụng,OD3103,khác,150000.0,True,False,-250000.0
OD3027,PR04,-1,250000.0,2024-03-23,chuot khong day,gia dụng,OD3079,hỏng,0.0,True,False,-250000.0
OD3027,PR04,-1,250000.0,2024-03-23,chuot khong day,gia dụng,OD3063,hỏng,200000.0,True,False,-250000.0
OD3027,PR04,-1,250000.0,2024-03-23,chuot khong day,gia dụng,OD3039,khác,150.0,True,False,-250000.0
OD3027,PR04,-1,250000.0,2024-03-23,chuot khong day,gia dụng,OD3059,lỗi sản phẩm,150.0,True,False,-250000.0
OD3028,PR04,1,250000.0,2024-03-14,chuot khong day,gia dụng,OD3073,lỗi sản phẩm,100000.0,True,True,250000.0
OD3028,PR04,1,250000.0,2024-03-14,chuot khong day,gia dụng,OD3066,khác,150000.0,True,True,250000.0
OD3028,PR04,1,250000.0,2024-03-14,chuot khong day,gia dụng,OD3095,méo mó,100000.0,True,True,250000.0
OD3028,PR04,1,250000.0,2024-03-14,chuot khong day,gia dụng,OD3079,lỗi sản phẩm,200000.0,True,True,250000.0
OD3028,PR04,1,250000.0,2024-03-14,chuot khong day,gia dụng,OD3004,hỏng,150.0,True,True,250000.0
OD3028,PR04,1,250000.0,2024-03-14,chuot khong day,gia dụng,OD3119,khác,200000.0,True,True,250000.0
OD3028,PR04,1,250000.0,2024-03-14,chuot khong day,gia dụng,OD3017,khác,150000.0,True,True,250000.0
OD3028,PR04,1,250000.0,2024-03-14,chuot khong day,gia dụng,OD3019,lỗi sản phẩm,100000.0,True,True,250000.0
OD3028,PR04,1,250000.0,2024-03-14,chuot khong day,gia dụng,OD3088,khác,200000.0,True,True,250000.0
OD3028,PR04,1,250000.0,2024-03-14,chuot khong day,gia dụng,OD3055,hỏng,150000.0,True,True,250000.0
OD3028,PR04,1,250000.0,2024-03-14,chuot khong day,gia dụng,OD3091,méo mó,200000.0,True,True,250000.0
OD3028,PR04,1,250000.0,2024-03-14,chuot khong day,gia dụng,OD3106,hỏng,150.0,True,True,250000.0
OD3028,PR04,1,250000.0,2024-03-14,chuot khong day,gia dụng,OD3010,méo mó,150000.0,True,True,250000.0
OD3028,PR04,1,250000.0,2024-03-14,chuot khong day,gia dụng,OD3103,khác,150000.0,True,True,250000.0
OD3028,PR04,1,250000.0,2024-03-14,chuot khong day,gia dụng,OD3079,hỏng,0.0,True,True,250000.0
OD3028,PR04,1,250000.0,2024-03-14,chuot khong day,gia dụng,OD3063,hỏng,200000.0,True,True,250000.0
OD3028,PR04,1,250000.0,2024-03-14,chuot khong day,gia dụng,OD3039,khác,150.0,True,True,250000.0
OD3028,PR04,1,250000.0,2024-03-14,chuot khong day,gia dụng,OD3059,lỗi sản phẩm,150.0,True,True,250000.0
OD3029,PR05,2,250000.0,2024-01-06,sac du phong,gia dụng,OD3023,lỗi sản phẩm,150000.0,True,True,500000.0
OD3029,PR05,2,250000.0,2024-01-06,sac du phong,gia dụng,OD3093,méo mó,150.0,True,True,500000.0
OD3029,PR05,2,250000.0,2024-01-06,sac du phong,gia dụng,OD3012,khác,0.0,True,True,500000.0
OD3029,PR05,2,250000.0,2024-01-06,sac du phong,gia dụng,OD3039,hỏng,150.0,True,True,500000.0
OD3029,PR05,2,250000.0,2024-01-06,sac du phong,gia dụng,OD3056,hỏng,150000.0,True,True,500000.0
OD3029,PR05,2,250000.0,2024-01-06,sac du phong,gia dụng,OD3075,khác,0.0,True,True,500000.0
OD3029,PR05,2,250000.0,2024-01-06,sac du phong,gia dụng,OD3039,hỏng,200000.0,True,True,500000.0
OD3029,PR05,2,250000.0,2024-01-06,sac du phong,gia dụng,OD3069,lỗi sản phẩm,200000.0,True,True,500000.0
OD3029,PR05,2,250000.0,2024-01-06,sac du phong,gia dụng,OD3039,khác,150.0,True,True,500000.0
OD3029,PR05,2,250000.0,2024-01-06,sac du phong,gia dụng,OD3076,lỗi sản phẩm,0.0,True,True,500000.0
OD3029,PR05,2,250000.0,2024-01-06,sac du phong,gia dụng,OD3047,khác,0.0,True,True,500000.0
OD3029,PR05,2,250000.0,2024-01-06,sac du phong,gia dụng,OD3066,khác,150.0,True,True,500000.0
OD3029,PR05,2,250000.0,2024-01-06,sac du phong,gia dụng,OD3109,hỏng,150000.0,True,True,500000.0
OD3029,PR05,2,250000.0,2024-01-06,sac du phong,gia dụng,OD3062,hỏng,100000.0,True,True,500000.0
OD3029,PR05,2,250000.0,2024-01-06,sac du phong,gia dụng,OD3016,khác,100000.0,True,True,500000.0
OD3029,PR05,2,250000.0,2024-01-06,sac du phong,gia dụng,OD3094,hỏng,200000.0,True,True,500000.0
OD3030,PR05,2,150000.0,2024-04-28,sac du phong,gia dụng,OD3023,lỗi sản phẩm,150000.0,True,True,300000.0
OD3030,PR05,2,150000.0,2024-04-28,sac du phong,gia dụng,OD3093,méo mó,150.0,True,True,300000.0
OD3030,PR05,2,150000.0,2024-04-28,sac du phong,gia dụng,OD3012,khác,0.0,True,True,300000.0
OD3030,PR05,2,150000.0,2024-04-28,sac du phong,gia dụng,OD3039,hỏng,150.0,True,True,300000.0
OD3030,PR05,2,150000.0,2024-04-28,sac du phong,gia dụng,OD3056,hỏng,150000.0,True,True,300000.0
OD3030,PR05,2,150000.0,2024-04-28,sac du phong,gia dụng,OD3075,khác,0.0,True,True,300000.0
OD3030,PR05,2,150000.0,2024-04-28,sac du phong,gia dụng,OD3039,hỏng,200000.0,True,True,300000.0
OD3030,PR05,2,150000.0,2024-04-28,sac du phong,gia dụng,OD3069,lỗi sản phẩm,200000.0,True,True,300000.0
OD3030,PR05,2,150000.0,2024-04-28,sac du phong,gia dụng,OD3039,khác,150.0,True,True,300000.0
OD3030,PR05,2,150000.0,2024-04-28,sac du phong,gia dụng,OD3076,lỗi sản phẩm,0.0,True,True,300000.0
OD3030,PR05,2,150000.0,2024-04-28,sac du phong,gia dụng,OD3047,khác,0.0,True,True,300000.0
OD3030,PR05,2,150000.0,2024-04-28,sac du phong,gia dụng,OD3066,khác,150.0,True,True,300000.0
OD3030,PR05,2,150000.0,2024-04-28,sac du phong,gia dụng,OD3109,hỏng,150000.0,True,True,300000.0
OD3030,PR05,2,150000.0,2024-04-28,sac du phong,gia dụng,OD3062,hỏng,100000.0,True,True,300000.0
OD3030,PR05,2,150000.0,2024-04-28,sac du phong,gia dụng,OD3016,khác,100000.0,True,True,300000.0
OD3030,PR05,2,150000.0,2024-04-28,sac du phong,gia dụng,OD3094,hỏng,200000.0,True,True,300000.0
OD3031,PR02,2,200000.0,2024-03-13,loa bluetooth,điện tử,OD3040,hỏng,150.0,True,True,400000.0
OD3031,PR02,2,200000.0,2024-03-13,loa bluetooth,điện tử,OD3026,khác,100000.0,True,True,400000.0
OD3031,PR02,2,200000.0,2024-03-13,loa bluetooth,điện tử,OD3097,lỗi sản phẩm,150.0,True,True,400000.0
OD3031,PR02,2,200000.0,2024-03-13,loa bluetooth,điện tử,OD3067,hỏng,100000.0,True,True,400000.0
OD3031,PR02,2,200000.0,2024-03-13,loa bluetooth,điện tử,OD3055,méo mó,0.0,True,True,400000.0
OD3031,PR02,2,200000.0,2024-03-13,loa bluetooth,điện tử,OD3038,khác,150.0,True,True,400000.0
OD3031,PR02,2,200000.0,2024-03-13,loa bluetooth,điện tử,OD3036,méo mó,0.0,True,True,400000.0
OD3031,PR02,2,200000.0,2024-03-13,loa bluetooth,điện tử,OD3029,hỏng,100000.0,True,True,400000.0
OD3031,PR02,2,200000.0,2024-03-13,loa bluetooth,điện tử,OD3010,hỏng,100000.0,True,True,400000.0
OD3031,PR02,2,200000.0,2024-03-13,loa bluetooth,điện tử,OD3114,hỏng,200000.0,True,True,400000.0
OD3031,PR02,2,200000.0,2024-03-13,loa bluetooth,điện tử,OD3106,lỗi sản phẩm,150000.0,True,True,400000.0
OD3031,PR02,2,200000.0,2024-03-13,loa bluetooth,điện tử,OD3049,khác,150000.0,True,True,400000.0
OD3031,PR02,2,200000.0,2024-03-13,loa bluetooth,điện tử,OD3094,lỗi sản phẩm,0.0,True,True,400000.0
OD3031,PR02,2,200000.0,2024-03-13,loa bluetooth,điện tử,OD3085,khác,200000.0,True,True,400000.0
OD3032,PR01,3,1250000.0,2024-02-06,tai nghe bluetooth,điện tử,OD3020,hỏng,150.0,True,True,3750000.0
OD3032,PR01,3,1250000.0,2024-02-06,tai nghe bluetooth,điện tử,OD3077,khác,150.0,True,True,3750000.0
OD3032,PR01,3,1250000.0,2024-02-06,tai nghe bluetooth,điện tử,OD3006,khác,0.0,True,True,3750000.0
OD3032,PR01,3,1250000.0,2024-02-06,tai nghe bluetooth,điện tử,OD3023,hỏng,150.0,True,True,3750000.0
OD3033,PR01,2,200000.0,2024-03-01,tai nghe bluetooth,điện tử,OD3020,hỏng,150.0,True,True,400000.0
OD3033,PR01,2,200000.0,2024-03-01,tai nghe bluetooth,điện tử,OD3077,khác,150.0,True,True,400000.0
OD3033,PR01,2,200000.0,2024-03-01,tai nghe bluetooth,điện tử,OD3006,khác,0.0,True,True,400000.0
OD3033,PR01,2,200000.0,2024-03-01,tai nghe bluetooth,điện tử,OD3023,hỏng,150.0,True,True,400000.0
OD3034,PR04,2,250000.0,2024-03-17,chuot khong day,gia dụng,OD3073,lỗi sản phẩm,100000.0,True,True,500000.0
OD3034,PR04,2,250000.0,2024-03-17,chuot khong day,gia dụng,OD3066,khác,150000.0,True,True,500000.0
OD3034,PR04,2,250000.0,2024-03-17,chuot khong day,gia dụng,OD3095,méo mó,100000.0,True,True,500000.0
OD3034,PR04,2,250000.0,2024-03-17,chuot khong day,gia dụng,OD3079,lỗi sản phẩm,200000.0,True,True,500000.0
OD3034,PR04,2,250000.0,2024-03-17,chuot khong day,gia dụng,OD3004,hỏng,150.0,True,True,500000.0
OD3034,PR04,2,250000.0,2024-03-17,chuot khong day,gia dụng,OD3119,khác,200000.0,True,True,500000.0
OD3034,PR04,2,250000.0,2024-03-17,chuot khong day,gia dụng,OD3017,khác,150000.0,True,True,500000.0
OD3034,PR04,2,250000.0,2024-03-17,chuot khong day,gia dụng,OD3019,lỗi sản phẩm,100000.0,True,True,500000.0
OD3034,PR04,2,250000.0,2024-03-17,chuot khong day,gia dụng,OD3088,khác,200000.0,True,True,500000.0
OD3034,PR04,2,250000.0,2024-03-17,chuot khong day,gia dụng,OD3055,hỏng,150000.0,True,True,500000.0
OD3034,PR04,2,250000.0,2024-03-17,chuot khong day,gia dụng,OD3091,méo mó,200000.0,True,True,500000.0
OD3034,PR04,2,250000.0,2024-03-17,chuot khong day,gia dụng,OD3106,hỏng,150.0,True,True,500000.0
OD3034,PR04,2,250000.0,2024-03-17,chuot khong day,gia dụng,OD3010,méo mó,150000.0,True,True,500000.0
OD3034,PR04,2,250000.0,2024-03-17,chuot khong day,gia dụng,OD3103,khác,150000.0,True,True,500000.0
OD3034,PR04,2,250000.0,2024-03-17,chuot khong day,gia dụng,OD3079,hỏng,0.0,True,True,500000.0
OD3034,PR04,2,250000.0,2024-03-17,chuot khong day,gia dụng,OD3063,hỏng,200000.0,True,True,500000.0
OD3034,PR04,2,250000.0,2024-03-17,chuot khong day,gia dụng,OD3039,khác,150.0,True,True,500000.0
OD3034,PR04,2,250000.0,2024-03-17,chuot khong day,gia dụng,OD3059,lỗi sản phẩm,150.0,True,True,500000.0
OD3035,PR02,2,250000.0,2024-03-06,loa bluetooth,điện tử,OD3040,hỏng,150.0,True,True,500000.0
OD3035,PR02,2,250000.0,2024-03-06,loa bluetooth,điện tử,OD3026,khác,100000.0,True,True,500000.0
OD3035,PR02,2,250000.0,2024-03-06,loa bluetooth,điện tử,OD3097,lỗi sản phẩm,150.0,True,True,500000.0
OD3035,PR02,2,250000.0,2024-03-06,loa bluetooth,điện tử,OD3067,hỏng,100000.0,True,True,500000.0
OD3035,PR02,2,250000.0,2024-03-06,loa bluetooth,điện tử,OD3055,méo mó,0.0,True,True,500000.0
OD3035,PR02,2,250000.0,2024-03-06,loa bluetooth,điện tử,OD3038,khác,150.0,True,True,500000.0
OD3035,PR02,2,250000.0,2024-03-06,loa bluetooth,điện tử,OD3036,méo mó,0.0,True,True,500000.0
OD3035,PR02,2,250000.0,2024-03-06,loa bluetooth,điện tử,OD3029,hỏng,100000.0,True,True,500000.0
OD3035,PR02,2,250000.0,2024-03-06,loa bluetooth,điện tử,OD3010,hỏng,100000.0,True,True,500000.0
OD3035,PR02,2,250000.0,2024-03-06,loa bluetooth,điện tử,OD3114,hỏng,200000.0,True,True,500000.0
OD3035,PR02,2,250000.0,2024-03-06,loa bluetooth,điện tử,OD3106,lỗi sản phẩm,150000.0,True,True,500000.0
OD3035,PR02,2,250000.0,2024-03-06,loa bluetooth,điện tử,OD3049,khác,150000.0,True,True,500000.0
OD3035,PR02,2,250000.0,2024-03-06,loa bluetooth,điện tử,OD3094,lỗi sản phẩm,0.0,True,True,500000.0
